country_id,state_id,fips,population
US,MI,26021,153401
US,MI,26023,43517
US,MI,26025,134159
US,MI,26027,51787
US,MI,26029,26143
US,MI,26031,25276
US,MI,26033,37349
US,MI,26035,30950
US,MI,26037,79595
US,MI,26039,14029
US,MI,26041,35784
US,MI,26043,25239
US,MI,26045,110268
US,MI,26047,33415
US,MI,26049,405813
US,MI,26051,25449
US,MI,26053,13975
US,MI,26055,93088
US,MI,26057,40711
US,MI,26059,45605
US,MI,26061,35684
US,MI,26063,30981
US,MI,26065,292406
US,MI,26067,64697
US,MI,26069,25127
US,MI,26071,11066
US,MI,26073,69872
US,MI,26075,158510
US,MI,26077,265066
US,MI,26079,18038
US,MI,26081,656955
US,MI,26083,2116
US,MI,26085,11853
US,MI,26087,87607
US,MI,26089,21761
US,MI,26091,98451
US,MI,26093,191995
US,MI,26095,6229
US,MI,26097,10799
US,MI,26099,873972
US,MI,26101,24558
US,MI,26103,66699
US,MI,26105,29144
US,MI,26107,43453
US,MI,26109,22780
US,MI,26111,83156
US,MI,26113,15118
US,MI,26115,150500
US,MI,26117,63888
US,MI,26119,9328
US,MI,26121,173566
US,MI,26123,48980
US,MI,26125,1257584
US,MI,26127,26467
US,MI,26129,20997
US,MI,26131,5720
US,MI,26133,23460
US,MI,26135,8241
US,MI,26137,24668
US,MI,26139,291830
US,MI,26141,12592
US,MI,26143,24019
US,MI,26145,190539
US,MI,26147,159128
US,MI,26149,60964
US,MI,26151,41170
US,MI,26153,8094
US,MI,26155,68122
US,MI,26157,52245
US,MI,26159,75677
US,MI,26161,367601
US,MI,26163,1749343
US,MI,26165,33631
US,MN,00027,5639632
US,MN,27001,15886
US,MN,27003,356921
US,MN,27005,34423
US,MN,27007,47188
US,MN,27009,40889
US,MN,27011,4991
US,MN,27013,67653
US,MN,27015,25008
US,MN,27017,35871
US,MN,27019,105089
US,MN,27021,29779
US,MN,27023,11800
US,MN,27025,56579
US,MN,27027,64222
US,MN,27029,8818
US,MN,27031,5463
US,MN,27033,11196
US,MN,27035,65055
US,MN,27037,429021
US,MN,27039,20934
US,MN,27041,38141
US,MN,27043,13653
US,MN,27045,21067
US,MN,27047,30281
US,MN,27049,46340
US,MN,27051,5972
US,MN,27053,1265843
US,MN,27055,18600
US,MN,27057,21491
US,MN,27059,40596
US,MN,27061,45130
US,MN,27063,9846
US,MN,27065,16337
US,MN,27067,43199
US,MN,27069,4298
US,MN,27071,12229
US,MN,27073,6623
US,MN,27075,10641
US,MN,27077,3740
US,MN,27079,28887
US,MN,27081,5639
US,MN,27083,25474
US,MN,27085,35893
US,MN,27087,5527
US,MN,27089,9336
US,MN,27091,19683
US,MN,27093,23222
US,MN,27095,26277
US,MN,27097,33386
US,MN,27099,40062
US,MN,27101,8194
US,MN,27103,34274
US,MN,27105,21629
US,MN,27107,6375
US,MN,27109,158293
US,MN,27111,58746
US,MN,27113,14119
US,MN,27115,29579
US,MN,27117,9126
US,MN,27119,31364
US,MN,27121,11249
US,MN,27123,550321
US,MN,27125,4055
US,MN,27127,15170
US,MN,27129,14548
US,MN,27131,66972
US,MN,27133,9315
US,MN,27135,15165
US,MN,27137,199070
US,MN,27139,149013
US,MN,27141,97238
US,MN,27143,14865
US,MN,27145,161075
US,MN,27147,36649
US,MN,27149,9805
US,MN,27151,9266
US,MN,27153,24664
US,MN,27155,3259
US,MN,27157,21627
US,MN,27159,13682
US,MN,27161,18612
US,MN,27163,262440
US,MN,27165,10897
US,MN,27167,6207
US,MN,27169,50484
US,MN,27171,138377
US,MN,27173,9709
US,MS,00028,2976149
US,MS,28001,30693
US,MS,28003,36953
US,MS,28005,12297
US,MS,28007,18174
US,MS,28009,8259
US,MS,28011,30628
US,MS,28013,14361
US,MS,28015,9947
US,MS,28017,17103
US,MS,28019,8210
US,MS,28021,8988
US,MS,28023,15541
US,MS,28025,19316
US,MS,28027,22124
US,MS,28029,28065
US,MS,28031,18636
US,MS,28033,184945
US,MS,28035,74897
US,MS,28037,7713
US,MS,28039,24500
US,MS,28041,13586
US,MS,28043,20758
US,MS,28045,47632
US,MS,28047,208080
US,MS,28049,231840
US,MS,28051,17010
US,MS,28053,8064
US,MS,28055,1327
US,MS,28057,23390
US,MS,28059,143617
US,MS,28061,16383
US,MS,28063,6990
US,MS,28065,11128
US,MS,28067,68098
US,MS,28069,9742
US,MS,28071,54019
US,MS,28073,63343
US,MS,28075,74125
US,MS,28077,12586
US,MS,28079,22786
US,MS,28081,85436
US,MS,28083,28183
US,MS,28085,34153
US,MS,28087,58595
US,MS,28089,106272
US,MS,28091,24573
US,MS,28093,35294
US,MS,28095,35252
US,MS,28097,9775
US,MS,28099,29118
US,MS,28101,21018
US,MS,28103,10417
US,MS,28105,49587
US,MS,28107,34192
US,MS,28109,55535
US,MS,28111,11973
US,MS,28113,39288
US,MS,28115,32174
US,MS,28117,25126
US,MS,28119,6792
US,MS,28121,155271
US,MS,28123,28124
US,MS,28125,4321
US,MS,28127,26658
US,MS,28129,15916
US,MS,28131,18336
US,MS,28133,25110
US,MS,28135,13809
US,MS,28137,28321
US,MS,28139,22015
US,MS,28141,19383
US,MS,28143,9632
US,MS,28145,28815
US,MS,28147,14286
US,MS,28149,45381
US,MS,28151,43909
US,MS,28153,20183
US,MS,28155,9689
US,MS,28157,8630
US,MS,28159,17955
US,MS,28161,12108
US,MS,28163,29690
US,MO,00029,6137428
US,MO,29001,25343
US,MO,29003,17712
US,MO,29005,5143
US,MO,29007,25388
US,MO,29009,35789
US,MO,29011,11754
US,MO,29013,16172
US,MO,29015,19443
US,MO,29017,12133
US,MO,29019,180463
US,MO,29021,87364
US,MO,29023,42478
US,MO,29025,9020
US,MO,29027,44743
US,MO,29029,46305
US,MO,29031,78871
US,MO,29033,8679
US,MO,29035,5982
US,MO,29037,105780
US,MO,29039,14349
US,MO,29041,7426
US,MO,29043,88595
US,MO,29045,6797
US,MO,29047,249948
US,MO,29049,20387
US,MO,29051,76745
US,MO,29053,17709
US,MO,29055,23920
US,MO,29057,7561
US,MO,29059,16878
US,MO,29061,8278
US,MO,29063,12547
US,MO,29065,15573
US,MO,29067,13185
US,MO,29069,29131
US,MO,29071,103967
US,MO,29073,14706
US,MO,29075,6571
US,MO,29077,293086
US,MO,29079,9850
US,MO,29081,8352
US,MO,29083,21824
US,MO,29085,9544
US,MO,29087,4403
US,MO,29089,10001
US,MO,29091,40117
US,MO,29093,10125
US,MO,29095,703011
US,MO,29097,121328
US,MO,29099,225081
US,MO,29101,54062
US,MO,29103,3959
US,MO,29105,35723
US,MO,29107,32708
US,MO,29109,38355
US,MO,29111,9776
US,MO,29113,59013
US,MO,29115,11920
US,MO,29117,15227
US,MO,29119,22837
US,MO,29121,15117
US,MO,29123,12088
US,MO,29125,8697
US,MO,29127,28530
US,MO,29129,3617
US,MO,29131,25619
US,MO,29133,13180
US,MO,29135,16132
US,MO,29137,8644
US,MO,29139,11551
US,MO,29141,20627
US,MO,29143,17076
US,MO,29145,58236
US,MO,29147,22092
US,MO,29149,10529
US,MO,29151,13615
US,MO,29153,9174
US,MO,29155,15805
US,MO,29157,19136
US,MO,29159,42339
US,MO,29161,44573
US,MO,29163,18302
US,MO,29165,104418
US,MO,29167,32149
US,MO,29169,52607
US,MO,29171,4696
US,MO,29173,10309
US,MO,29175,24748
US,MO,29177,23018
US,MO,29179,6270
US,MO,29181,13288
US,MO,29183,402022
US,MO,29185,9397
US,MO,29186,17894
US,MO,29187,67215
US,MO,29189,994205
US,MO,29195,22761
US,MO,29197,4660
US,MO,29199,4902
US,MO,29201,38280
US,MO,29203,8166
US,MO,29205,5930
US,MO,29207,29025
US,MO,29209,31952
US,MO,29211,6089
US,MO,29213,55928
US,MO,29215,25398
US,MO,29217,20563
US,MO,29219,35649
US,MO,29221,24730
US,MO,29223,12873
US,MO,29225,39592
US,MO,29227,2013
US,MO,29229,18289
US,MO,29510,300576
US,MT,00030,1068778
US,MT,30001,9453
US,MT,30003,13319
US,MT,30005,6681
US,MT,30007,6237
US,MT,30009,10725
US,MT,30011,1252
US,MT,30013,81366
US,MT,30015,5635
US,MT,30017,11402
US,MT,30019,1690
US,MT,30021,8613
US,MT,30023,9140
US,MT,30025,2846
US,MT,30027,11050
US,MT,30029,103806
US,MT,30031,114434
US,MT,30033,1258
US,MT,30035,13753
US,MT,30037,821
US,MT,30039,3379
US,MT,30041,16484
US,MT,30043,12221
US,MT,30045,2007
US,MT,30047,30458
US,MT,30049,69432
US,MT,30051,2337
US,MT,30053,19980
US,MT,30055,1664
US,MT,30057,8600
US,MT,30059,1862
US,MT,30061,4397
US,MT,30063,119600
US,MT,30065,4633
US,MT,30067,16606
US,MT,30069,487
US,MT,30071,3954
US,MT,30073,5911
US,MT,30075,1682
US,MT,30077,6890
US,MT,30079,1077
US,MT,30081,43806
US,MT,30083,10803
US,MT,30085,11004
US,MT,30087,8937
US,MT,30089,12113
US,MT,30091,3309
US,MT,30093,34915
US,MT,30095,9642
US,MT,30097,3737
US,MT,30099,6147
US,MT,30101,4736
US,MT,30103,696
US,MT,30105,7396
US,MT,30107,2126
US,MT,30109,969
US,MT,30111,161300
US,NE,00031,1934408
US,NE,31001,31363
US,NE,31003,6298
US,NE,31005,463
US,NE,31007,745
US,NE,31009,465
US,NE,31011,5192
US,NE,31013,10783
US,NE,31015,1919
US,NE,31017,2955
US,NE,31019,49659
US,NE,31021,6459
US,NE,31023,8016
US,NE,31025,26248
US,NE,31027,8402
US,NE,31029,3924
US,NE,31031,5689
US,NE,31033,8910
US,NE,31035,6203
US,NE,31037,10709
US,NE,31039,8846
US,NE,31041,10777
US,NE,31043,20026
US,NE,31045,8589
US,NE,31047,23595
US,NE,31049,1794
US,NE,31051,5636
US,NE,31053,36565
US,NE,31055,571327
US,NE,31057,1693
US,NE,31059,5462
US,NE,31061,2979
US,NE,31063,2627
US,NE,31065,4676
US,NE,31067,21513
US,NE,31069,1837
US,NE,31071,1969
US,NE,31073,1990
US,NE,31075,623
US,NE,31077,2356
US,NE,31079,61353
US,NE,31081,9324
US,NE,31083,3380
US,NE,31085,922
US,NE,31087,2762
US,NE,31089,10067
US,NE,31091,682
US,NE,31093,6445
US,NE,31095,7046
US,NE,31097,5071
US,NE,31099,6495
US,NE,31101,8034
US,NE,31103,806
US,NE,31105,3632
US,NE,31107,8332
US,NE,31109,319090
US,NE,31111,34914
US,NE,31113,748
US,NE,31115,664
US,NE,31117,494
US,NE,31119,35099
US,NE,31121,7755
US,NE,31123,4642
US,NE,31125,3519
US,NE,31127,6972
US,NE,31129,4148
US,NE,31131,16012
US,NE,31133,2613
US,NE,31135,2891
US,NE,31137,9034
US,NE,31139,7148
US,NE,31141,33470
US,NE,31143,5213
US,NE,31145,10724
US,NE,31147,7865
US,NE,31149,1357
US,NE,31151,14224
US,NE,31153,187196
US,NE,31155,21578
US,NE,31157,35618
US,NE,31159,17284
US,NE,31161,5246
US,NE,31163,3001
US,NE,31165,1166
US,NE,31167,5920
US,NE,31169,5003
US,NE,31171,722
US,NE,31173,7224
US,NE,31175,4158
US,NE,31177,20729
US,NE,31179,9385
US,NE,31181,3487
US,NE,31183,783
US,NE,31185,13679
US,NV,00032,3080156
US,NV,32001,24909
US,NV,32003,2266715
US,NV,32005,48905
US,NV,32007,52778
US,NV,32009,873
US,NV,32011,2029
US,NV,32013,16831
US,NV,32015,5532
US,NV,32017,5183
US,NV,32019,57510
US,NV,32021,4505
US,NV,32023,46523
US,NV,32027,6725
US,NV,32029,4123
US,NV,32031,471519
US,NV,32033,9580
US,NV,32510,55916
US,NH,00033,1359711
US,NH,33001,61303
US,NH,33003,48910
US,NH,33005,76085
US,NH,33007,31563
US,NH,33009,89886
US,NH,33011,417025
US,NH,33013,151391
US,NH,33015,309769
US,NH,33017,130633
US,NH,33019,43146
US,NJ,00034,8882190
US,NJ,34001,263670
US,NJ,34003,932202
US,NJ,34005,445349
US,NJ,34007,506471
US,NJ,34009,92039
US,NJ,34011,149527
US,NJ,34013,798975
US,NJ,34015,291636
US,NJ,34017,672391
US,NJ,34019,124371
US,NJ,34021,367430
US,NJ,34023,825062
US,NJ,34025,618795
US,NJ,34027,491845
US,NJ,34029,607186
US,NJ,34031,501826
US,NJ,34033,62385
US,NJ,34035,328934
US,NJ,34037,140488
US,NJ,34039,556341
US,NJ,34041,105267
US,NM,00035,2096829
US,NM,35001,679121
US,NM,35003,3527
US,NM,35005,64615
US,NM,35006,26675
US,NM,35007,11941
US,NM,35009,48954
US,NM,35011,1748
US,NM,35013,218195
US,NM,35015,58460
US,NM,35017,26998
US,NM,35019,4300
US,NM,35021,625
US,NM,35023,4198
US,NM,35025,71070
US,NM,35027,19572
US,NM,35028,19369
US,NM,35029,23709
US,NM,35031,71367
US,NM,35033,4521
US,NM,35035,67490
US,NM,35037,8253
US,NM,35039,38921
US,NM,35041,18500
US,NM,35043,146748
US,NM,35045,123958
US,NM,35047,27277
US,NM,35049,150358
US,NM,35051,10791
US,NM,35053,16637
US,NM,35055,32723
US,NM,35057,15461
US,NM,35059,4059
US,NM,35061,76688
US,NY,00036,19453561
US,NY,36001,305506
US,NY,36003,46091
US,NY,36005,1418207
US,NY,36007,190488
US,NY,36009,76117
US,NY,36011,76576
US,NY,36013,126903
US,NY,36015,83456
US,NY,36017,47207
US,NY,36019,80485
US,NY,36021,59461
US,NY,36023,47581
US,NY,36025,44135
US,NY,36027,294218
US,NY,36029,918702
US,NY,36031,36885
US,NY,36033,50022
US,NY,36035,53383
US,NY,36037,57280
US,NY,36039,47188
US,NY,36041,4416
US,NY,36043,61319
US,NY,36045,109834
US,NY,36047,2559903
US,NY,36049,26296
US,NY,36051,62914
US,NY,36053,70941
US,NY,36055,741770
US,NY,36057,49221
US,NY,36059,1356924
US,NY,36061,1628706
US,NY,36063,209281
US,NY,36065,228671
US,NY,36067,460528
US,NY,36069,109777
US,NY,36071,384940
US,NY,36073,40352
US,NY,36075,117124
US,NY,36077,59493
US,NY,36079,98320
US,NY,36081,2253858
US,NY,36083,158714
US,NY,36085,476143
US,NY,36087,325789
US,NY,36089,107740
US,NY,36091,229863
US,NY,36093,155299
US,NY,36095,30999
US,NY,36097,17807
US,NY,36099,34016
US,NY,36101,95379
US,NY,36103,1476601
US,NY,36105,75432
US,NY,36107,48203
US,NY,36109,102180
US,NY,36111,177573
US,NY,36113,63944
US,NY,36115,61204
US,NY,36117,89918
US,NY,36119,967506
US,NY,36121,39859
US,NY,36123,24913
US,NC,00037,10488084
US,NC,37001,169509
US,NC,37003,37497
US,NC,37005,11137
US,NC,37007,24446
US,NC,37009,27203
US,NC,37011,17557
US,NC,37013,46994
US,NC,37015,18947
US,NC,37017,32722
US,NC,37019,142820
US,NC,37021,261191
US,NC,37023,90485
US,NC,37025,216453
US,NC,37027,82178
US,NC,37029,10867
US,NC,37031,69473
US,NC,37033,22604
US,NC,37035,159551
US,NC,37037,74470
US,NC,37039,28612
US,NC,37041,13943
US,NC,37043,11231
US,NC,37045,97947
US,NC,37047,55508
US,NC,37049,102139
US,NC,37051,335509
US,NC,37053,27763
US,NC,37055,37009
US,NC,37057,167609
US,NC,37059,42846
US,NC,37061,58741
US,NC,37063,321488
US,NC,37065,51472
US,NC,37067,382295
US,NC,37069,69685
US,NC,37071,224529
US,NC,37073,11562
US,NC,37075,8441
US,NC,37077,60443
US,NC,37079,21069
US,NC,37081,537174
US,NC,37083,50010
US,NC,37085,135976
US,NC,37087,62317
US,NC,37089,117417
US,NC,37091,23677
US,NC,37093,55234
US,NC,37095,4937
US,NC,37097,181806
US,NC,37099,43938
US,NC,37101,209339
US,NC,37103,9419
US,NC,37105,61779
US,NC,37107,55949
US,NC,37109,86111
US,NC,37111,45756
US,NC,37113,35858
US,NC,37115,21755
US,NC,37117,22440
US,NC,37119,1110356
US,NC,37121,14964
US,NC,37123,27173
US,NC,37125,100880
US,NC,37127,94298
US,NC,37129,234473
US,NC,37131,19483
US,NC,37133,197938
US,NC,37135,148476
US,NC,37137,12726
US,NC,37139,39824
US,NC,37141,63060
US,NC,37143,13463
US,NC,37145,39490
US,NC,37147,180742
US,NC,37149,20724
US,NC,37151,143667
US,NC,37153,44829
US,NC,37155,130625
US,NC,37157,91010
US,NC,37159,142088
US,NC,37161,67029
US,NC,37163,63531
US,NC,37165,34823
US,NC,37167,62806
US,NC,37169,45591
US,NC,37171,71783
US,NC,37173,14271
US,NC,37175,34385
US,NC,37177,4016
US,NC,37179,239859
US,NC,37181,44535
US,NC,37183,1111761
US,NC,37185,19731
US,NC,37187,11580
US,NC,37189,56177
US,NC,37191,123131
US,NC,37193,68412
US,NC,37195,81801
US,NC,37197,37667
US,NC,37199,18069
US,ND,00038,762062
US,ND,38001,2216
US,ND,38003,10415
US,ND,38005,6832
US,ND,38007,928
US,ND,38009,6282
US,ND,38011,3024
US,ND,38013,2115
US,ND,38015,95626
US,ND,38017,181923
US,ND,38019,3762
US,ND,38021,4872
US,ND,38023,2264
US,ND,38025,4424
US,ND,38027,2287
US,ND,38029,3241
US,ND,38031,3210
US,ND,38033,1761
US,ND,38035,69451
US,ND,38037,2274
US,ND,38039,2231
US,ND,38041,2499
US,ND,38043,2480
US,ND,38045,4046
US,ND,38047,1850
US,ND,38049,5745
US,ND,38051,2497
US,ND,38053,15024
US,ND,38055,9450
US,ND,38057,8187
US,ND,38059,31364
US,ND,38061,10545
US,ND,38063,2879
US,ND,38065,1959
US,ND,38067,6801
US,ND,38069,3975
US,ND,38071,11519
US,ND,38073,5218
US,ND,38075,2327
US,ND,38077,16177
US,ND,38079,14176
US,ND,38081,3898
US,ND,38083,1315
US,ND,38085,4230
US,ND,38087,750
US,ND,38089,31489
US,ND,38091,1890
US,ND,38093,20704
US,ND,38095,2189
US,ND,38097,8036
US,ND,38099,10641
US,ND,38101,67641
US,ND,38103,3834
US,ND,38105,37589
US,OH,00039,11689100
US,OH,39001,27698
US,OH,39003,102351
US,OH,39005,53484
US,OH,39007,97241
US,OH,39009,65327
US,OH,39011,45656
US,OH,39013,67006
US,OH,39015,43432
US,OH,39017,383134
US,OH,39019,26914
US,OH,39021,38885
US,OH,39023,134083
US,OH,39025,206428
US,OH,39027,41968
US,OH,39029,101883
US,OH,39031,36600
US,OH,39033,41494
US,OH,39035,1235072
US,OH,39037,51113
US,OH,39039,38087
US,OH,39041,209177
US,OH,39043,74266
US,OH,39045,157574
US,OH,39047,28525
US,OH,39049,1316756
US,OH,39051,42126
US,OH,39053,29898
US,OH,39055,93649
US,OH,39057,168937
US,OH,39059,38875
US,OH,39061,817473
US,OH,39063,75783
US,OH,39065,31365
US,OH,39067,15040
US,OH,39069,27006
US,OH,39071,43161
US,OH,39073,28264
US,OH,39075,43960
US,OH,39077,58266
US,OH,39079,32413
US,OH,39081,65325
US,OH,39083,62322
US,OH,39085,230149
US,OH,39087,59463
US,OH,39089,176862
US,OH,39091,45672
US,OH,39093,309833
US,OH,39095,428348
US,OH,39097,44731
US,OH,39099,228683
US,OH,39101,65093
US,OH,39103,179746
US,OH,39105,22907
US,OH,39107,41172
US,OH,39109,106987
US,OH,39111,13654
US,OH,39113,531687
US,OH,39115,14508
US,OH,39117,35328
US,OH,39119,86215
US,OH,39121,14424
US,OH,39123,40525
US,OH,39125,18672
US,OH,39127,36134
US,OH,39129,58457
US,OH,39131,27772
US,OH,39133,162466
US,OH,39135,40882
US,OH,39137,33861
US,OH,39139,121154
US,OH,39141,76666
US,OH,39143,58518
US,OH,39145,75314
US,OH,39147,55178
US,OH,39149,48590
US,OH,39151,370606
US,OH,39153,541013
US,OH,39155,197974
US,OH,39157,91987
US,OH,39159,58988
US,OH,39161,28275
US,OH,39163,13085
US,OH,39165,234602
US,OH,39167,59911
US,OH,39169,115710
US,OH,39171,36692
US,OH,39173,130817
US,OH,39175,21772
US,OK,00040,3956971
US,OK,40001,22194
US,OK,40003,5702
US,OK,40005,13758
US,OK,40007,5311
US,OK,40009,21859
US,OK,40011,9429
US,OK,40013,47995
US,OK,40015,28762
US,OK,40017,148306
US,OK,40019,48111
US,OK,40021,48657
US,OK,40023,14672
US,OK,40025,2137
US,OK,40027,284014
US,OK,40029,5495
US,OK,40031,120749
US,OK,40033,5666
US,OK,40035,14142
US,OK,40037,71522
US,OK,40039,29003
US,OK,40041,43009
US,OK,40043,4891
US,OK,40045,3859
US,OK,40047,61056
US,OK,40049,27711
US,OK,40051,55834
US,OK,40053,4333
US,OK,40055,5712
US,OK,40057,2653
US,OK,40059,3688
US,OK,40061,12627
US,OK,40063,13279
US,OK,40065,24530
US,OK,40067,6002
US,OK,40069,11085
US,OK,40071,43538
US,OK,40073,15765
US,OK,40075,8708
US,OK,40077,10073
US,OK,40079,49853
US,OK,40081,34877
US,OK,40083,48011
US,OK,40085,10253
US,OK,40087,40474
US,OK,40089,32832
US,OK,40091,19596
US,OK,40093,7629
US,OK,40095,16931
US,OK,40097,41100
US,OK,40099,14073
US,OK,40101,67997
US,OK,40103,11131
US,OK,40105,10076
US,OK,40107,11993
US,OK,40109,797434
US,OK,40111,38465
US,OK,40113,46963
US,OK,40115,31127
US,OK,40117,16376
US,OK,40119,81784
US,OK,40121,43654
US,OK,40123,38284
US,OK,40125,72592
US,OK,40127,11096
US,OK,40129,3583
US,OK,40131,92459
US,OK,40133,24258
US,OK,40135,41569
US,OK,40137,43143
US,OK,40139,19983
US,OK,40141,7250
US,OK,40143,651552
US,OK,40145,81289
US,OK,40147,51527
US,OK,40149,10916
US,OK,40151,8793
US,OK,40153,20211
US,OR,00041,4217737
US,OR,41001,16124
US,OR,41003,93053
US,OR,41005,418187
US,OR,41007,40224
US,OR,41009,52354
US,OR,41011,64487
US,OR,41013,24404
US,OR,41015,22925
US,OR,41017,197692
US,OR,41019,110980
US,OR,41021,1912
US,OR,41023,7199
US,OR,41025,7393
US,OR,41027,23382
US,OR,41029,220944
US,OR,41031,24658
US,OR,41033,87487
US,OR,41035,68238
US,OR,41037,7869
US,OR,41039,382067
US,OR,41041,49962
US,OR,41043,129749
US,OR,41045,30571
US,OR,41047,347818
US,OR,41049,11603
US,OR,41051,812855
US,OR,41053,86085
US,OR,41055,1780
US,OR,41057,27036
US,OR,41059,77950
US,OR,41061,26835
US,OR,41063,7208
US,OR,41065,26682
US,OR,41067,601592
US,OR,41069,1332
US,OR,41071,107100
US,PA,00042,12801989
US,PA,42001,103009
US,PA,42003,1216045
US,PA,42005,64735
US,PA,42007,163929
US,PA,42009,47888
US,PA,42011,421164
US,PA,42013,121829
US,PA,42015,60323
US,PA,42017,628270
US,PA,42019,187853
US,PA,42021,130192
US,PA,42023,4447
US,PA,42025,64182
US,PA,42027,162385
US,PA,42029,524989
US,PA,42031,38438
US,PA,42033,79255
US,PA,42035,38632
US,PA,42037,64964
US,PA,42039,84629
US,PA,42041,253370
US,PA,42043,278299
US,PA,42045,566747
US,PA,42047,29910
US,PA,42049,269728
US,PA,42051,129274
US,PA,42053,7247
US,PA,42055,155027
US,PA,42057,14530
US,PA,42059,36233
US,PA,42061,45144
US,PA,42063,84073
US,PA,42065,43425
US,PA,42067,24763
US,PA,42069,209674
US,PA,42071,545724
US,PA,42073,85512
US,PA,42075,141793
US,PA,42077,369318
US,PA,42079,317417
US,PA,42081,113299
US,PA,42083,40625
US,PA,42085,109424
US,PA,42087,46138
US,PA,42089,170271
US,PA,42091,830915
US,PA,42093,18230
US,PA,42095,305285
US,PA,42097,90843
US,PA,42099,46272
US,PA,42101,1584064
US,PA,42103,55809
US,PA,42105,16526
US,PA,42107,141359
US,PA,42109,40372
US,PA,42111,73447
US,PA,42113,6066
US,PA,42115,40328
US,PA,42117,40591
US,PA,42119,44923
US,PA,42121,50668
US,PA,42123,39191
US,PA,42125,206865
US,PA,42127,51361
US,PA,42129,348899
US,PA,42131,26794
US,PA,42133,449058
US,RI,00044,1059361
US,RI,44001,48479
US,RI,44003,164292
US,RI,44005,82082
US,RI,44007,638931
US,RI,44009,125577
US,SC,00045,5148714
US,SC,45001,24527
US,SC,45003,170872
US,SC,45005,8688
US,SC,45007,202558
US,SC,45009,14066
US,SC,45011,20866
US,SC,45013,192122
US,SC,45015,227907
US,SC,45017,14553
US,SC,45019,411406
US,SC,45021,57300
US,SC,45023,32244
US,SC,45025,45650
US,SC,45027,33745
US,SC,45029,37677
US,SC,45031,66618
US,SC,45033,30479
US,SC,45035,162809
US,SC,45037,27260
US,SC,45039,22347
US,SC,45041,138293
US,SC,45043,62680
US,SC,45045,523542
US,SC,45047,70811
US,SC,45049,19222
US,SC,45051,354081
US,SC,45053,30073
US,SC,45055,66551
US,SC,45057,98012
US,SC,45059,67493
US,SC,45061,16828
US,SC,45063,298750
US,SC,45065,9463
US,SC,45067,30657
US,SC,45069,26118
US,SC,45071,38440
US,SC,45073,79546
US,SC,45075,86175
US,SC,45077,126884
US,SC,45079,415759
US,SC,45081,20473
US,SC,45083,319785
US,SC,45085,106721
US,SC,45087,27316
US,SC,45089,30368
US,SC,45091,280979
US,SD,00046,884659
US,SD,46003,2751
US,SD,46005,18453
US,SD,46007,3365
US,SD,46009,6901
US,SD,46011,35077
US,SD,46013,38839
US,SD,46015,5297
US,SD,46017,1962
US,SD,46019,10429
US,SD,46021,1376
US,SD,46023,9292
US,SD,46025,3736
US,SD,46027,14070
US,SD,46029,28009
US,SD,46031,4086
US,SD,46033,8972
US,SD,46035,19775
US,SD,46037,5424
US,SD,46039,4351
US,SD,46041,5892
US,SD,46043,2921
US,SD,46045,3829
US,SD,46047,6713
US,SD,46049,2299
US,SD,46051,7052
US,SD,46053,4185
US,SD,46055,1899
US,SD,46057,6164
US,SD,46059,3191
US,SD,46061,3453
US,SD,46063,1298
US,SD,46065,17526
US,SD,46067,7291
US,SD,46069,1301
US,SD,46071,3344
US,SD,46073,2013
US,SD,46075,903
US,SD,46077,4939
US,SD,46079,12797
US,SD,46081,25844
US,SD,46083,61128
US,SD,46085,3781
US,SD,46087,5586
US,SD,46089,2379
US,SD,46091,4935
US,SD,46093,28332
US,SD,46095,2061
US,SD,46097,2216
US,SD,46099,193134
US,SD,46101,6576
US,SD,46102,14177
US,SD,46103,113775
US,SD,46105,2865
US,SD,46107,2153
US,SD,46109,10394
US,SD,46111,2344
US,SD,46115,6376
US,SD,46117,3098
US,SD,46119,1391
US,SD,46121,10177
US,SD,46123,5441
US,SD,46125,8384
US,SD,46127,15932
US,SD,46129,5435
US,SD,46135,22814
US,SD,46137,2756
US,TN,00047,6829174
US,TN,47001,76978
US,TN,47003,49713
US,TN,47005,16160
US,TN,47007,15064
US,TN,47009,133088
US,TN,47011,108110
US,TN,47013,39842
US,TN,47015,14678
US,TN,47017,27767
US,TN,47019,56391
US,TN,47021,40667
US,TN,47023,17297
US,TN,47025,31959
US,TN,47027,7615
US,TN,47029,36004
US,TN,47031,56520
US,TN,47033,14230
US,TN,47035,60520
US,TN,47037,694144
US,TN,47039,11663
US,TN,47041,20490
US,TN,47043,53948
US,TN,47045,37159
US,TN,47047,41133
US,TN,47049,18523
US,TN,47051,42208
US,TN,47053,49133
US,TN,47055,29464
US,TN,47057,23320
US,TN,47059,69069
US,TN,47061,13427
US,TN,47063,64934
US,TN,47065,367804
US,TN,47067,6620
US,TN,47069,25050
US,TN,47071,25652
US,TN,47073,56786
US,TN,47075,17304
US,TN,47077,28117
US,TN,47079,32345
US,TN,47081,25178
US,TN,47083,8201
US,TN,47085,18582
US,TN,47087,11786
US,TN,47089,54495
US,TN,47091,17788
US,TN,47093,470313
US,TN,47095,7016
US,TN,47097,25633
US,TN,47099,44142
US,TN,47101,12268
US,TN,47103,34366
US,TN,47105,54068
US,TN,47107,53794
US,TN,47109,25694
US,TN,47111,24602
US,TN,47113,97984
US,TN,47115,28907
US,TN,47117,34375
US,TN,47119,96387
US,TN,47121,12422
